,name,year,month,SN,wind,pressure,day,hour,lat,long,status,category,tropicalstorm_force_diameter,hurricane_force_diameter
17322,Gabrielle,2019,9,17322,50,996,9,6,37.1,-48.9,tropical storm,NA,140,0
17323,Gabrielle,2019,9,17323,50,997,9,12,38.4,-48,tropical storm,NA,160,0
17324,Gabrielle,2019,9,17324,50,998,9,18,40,-46.3,tropical storm,NA,160,0
17325,Gabrielle,2019,9,17325,45,999,10,0,41.4,-44.2,tropical storm,NA,160,0
17326,Gabrielle,2019,9,17326,45,999,10,6,42.4,-41.7,tropical storm,NA,170,0
17327,Gabrielle,2019,9,17327,45,999,10,12,43.3,-39.1,extratropical,NA,170,0
17328,Gabrielle,2019,9,17328,45,1000,10,18,44.1,-36.4,extratropical,NA,170,0
17329,Gabrielle,2019,9,17329,40,1002,11,0,45.5,-33.5,extratropical,NA,170,0
17330,Gabrielle,2019,9,17330,40,1003,11,6,47,-30,extratropical,NA,160,0
17331,Gabrielle,2019,9,17331,35,1005,11,12,49,-26.4,extratropical,NA,90,0
17332,Humberto,2019,9,17332,25,1010,12,12,23,-74.2,other low,NA,0,0
17333,Humberto,2019,9,17333,25,1010,12,18,23.4,-74.3,other low,NA,0,0
17334,Humberto,2019,9,17334,25,1009,13,0,23.8,-74.3,other low,NA,0,0
17335,Humberto,2019,9,17335,25,1009,13,6,24.2,-74.4,other low,NA,0,0
17336,Humberto,2019,9,17336,30,1008,13,12,24.7,-74.5,other low,NA,0,0
17337,Humberto,2019,9,17337,30,1008,13,18,25.2,-74.7,tropical depression,NA,0,0
17338,Humberto,2019,9,17338,35,1007,14,0,25.6,-75.2,tropical storm,NA,140,0
17339,Humberto,2019,9,17339,35,1006,14,6,26,-75.9,tropical storm,NA,150,0
17340,Humberto,2019,9,17340,40,1004,14,12,26.5,-76.5,tropical storm,NA,160,0
17341,Humberto,2019,9,17341,45,1003,14,18,27,-77,tropical storm,NA,170,0
17342,Humberto,2019,9,17342,50,998,15,0,27.5,-77.3,tropical storm,NA,170,0
17343,Humberto,2019,9,17343,50,997,15,6,28,-77.6,tropical storm,NA,180,0
17344,Humberto,2019,9,17344,55,995,15,12,28.6,-77.9,tropical storm,NA,180,0
17345,Humberto,2019,9,17345,60,993,15,18,29.1,-78.1,tropical storm,NA,190,0
17346,Humberto,2019,9,17346,65,987,16,0,29.2,-77.8,hurricane,1,190,25
17347,Humberto,2019,9,17347,70,982,16,6,29.5,-77.3,hurricane,1,200,40
17348,Humberto,2019,9,17348,75,979,16,12,29.8,-76.7,hurricane,1,200,45
17349,Humberto,2019,9,17349,75,975,16,18,30.1,-76.1,hurricane,1,210,45
17350,Humberto,2019,9,17350,80,966,17,0,30.3,-75.4,hurricane,1,220,50
17351,Humberto,2019,9,17351,85,964,17,6,30.5,-74.7,hurricane,2,230,60
17352,Humberto,2019,9,17352,90,961,17,12,30.7,-73.8,hurricane,2,250,80
17353,Humberto,2019,9,17353,95,956,17,18,30.9,-72.9,hurricane,2,270,90
17354,Humberto,2019,9,17354,100,952,18,0,31.2,-71.6,hurricane,3,280,110
17355,Humberto,2019,9,17355,105,951,18,6,31.5,-70.3,hurricane,3,290,110
17356,Humberto,2019,9,17356,105,951,18,12,32,-68.8,hurricane,3,310,130
17357,Humberto,2019,9,17357,110,950,18,18,32.5,-67.2,hurricane,3,310,130
17358,Humberto,2019,9,17358,110,950,19,0,33.2,-65,hurricane,3,340,140
17359,Humberto,2019,9,17359,110,950,19,3,33.8,-64,hurricane,3,370,140
17360,Humberto,2019,9,17360,105,951,19,6,34.5,-62.9,hurricane,3,400,140
17361,Humberto,2019,9,17361,95,955,19,12,36,-60.8,hurricane,2,470,140
17362,Humberto,2019,9,17362,80,961,19,18,37.7,-59.3,hurricane,1,530,130
17363,Humberto,2019,9,17363,70,967,20,0,39.1,-58.5,extratropical,NA,550,130
17364,Humberto,2019,9,17364,60,972,20,6,40.4,-58,extratropical,NA,570,0
17365,Humberto,2019,9,17365,50,977,20,12,41.5,-57.5,extratropical,NA,570,0
17366,Jerry,2019,9,17366,25,1009,17,0,12.6,-42.6,other low,NA,0,0
17367,Jerry,2019,9,17367,30,1007,17,6,12.8,-43.5,tropical depression,NA,0,0
17368,Jerry,2019,9,17368,30,1007,17,12,13,-44.4,tropical depression,NA,0,0
17369,Jerry,2019,9,17369,30,1007,17,18,13.3,-45.4,tropical depression,NA,0,0
17370,Jerry,2019,9,17370,30,1006,18,0,13.6,-46.3,tropical depression,NA,0,0
17371,Jerry,2019,9,17371,35,1005,18,6,14,-47.4,tropical storm,NA,70,0
17372,Jerry,2019,9,17372,45,1002,18,12,14.4,-48.6,tropical storm,NA,70,0
17373,Jerry,2019,9,17373,50,1000,18,18,14.8,-49.9,tropical storm,NA,80,0
17374,Jerry,2019,9,17374,55,998,19,0,15.2,-51.2,tropical storm,NA,80,0
17375,Jerry,2019,9,17375,60,996,19,6,15.8,-52.5,tropical storm,NA,80,0
17376,Jerry,2019,9,17376,70,990,19,12,16.5,-53.8,hurricane,1,90,20
17377,Jerry,2019,9,17377,80,981,19,18,17.2,-55.2,hurricane,1,90,20
17378,Jerry,2019,9,17378,90,976,20,0,17.7,-56.6,hurricane,2,100,30
17379,Jerry,2019,9,17379,85,983,20,6,18.1,-58.1,hurricane,2,100,30
17380,Jerry,2019,9,17380,75,990,20,12,18.5,-59.7,hurricane,1,100,15
17381,Jerry,2019,9,17381,65,991,20,18,19.2,-61.2,hurricane,1,120,15
17382,Jerry,2019,9,17382,60,993,21,0,20.1,-62.4,tropical storm,NA,130,0
17383,Jerry,2019,9,17383,55,995,21,6,21,-63.5,tropical storm,NA,130,0
17384,Jerry,2019,9,17384,55,998,21,12,21.7,-64.5,tropical storm,NA,140,0
17385,Jerry,2019,9,17385,55,998,21,18,22.5,-65.5,tropical storm,NA,130,0
17386,Jerry,2019,9,17386,55,998,22,0,23.6,-66.1,tropical storm,NA,130,0
17387,Jerry,2019,9,17387,55,998,22,6,24.5,-66.5,tropical storm,NA,130,0
17388,Jerry,2019,9,17388,55,997,22,12,25.4,-66.6,tropical storm,NA,130,0
17389,Jerry,2019,9,17389,55,994,22,18,26.3,-66.8,tropical storm,NA,130,0
17390,Jerry,2019,9,17390,55,993,23,0,27,-67.2,tropical storm,NA,180,0
17391,Jerry,2019,9,17391,55,992,23,6,27.4,-67.7,tropical storm,NA,220,0
17392,Jerry,2019,9,17392,55,991,23,12,27.7,-68,tropical storm,NA,220,0
17393,Jerry,2019,9,17393,55,991,23,18,28.2,-68.3,tropical storm,NA,220,0
17394,Jerry,2019,9,17394,55,991,24,0,28.9,-68.6,tropical storm,NA,220,0
17395,Jerry,2019,9,17395,50,991,24,6,29.7,-68.9,tropical storm,NA,230,0
17396,Jerry,2019,9,17396,45,991,24,12,30.5,-69.1,tropical storm,NA,230,0
17397,Jerry,2019,9,17397,45,993,24,18,30.9,-69.1,other low,NA,210,0
17398,Jerry,2019,9,17398,40,996,25,0,31.3,-68.9,other low,NA,180,0
17399,Jerry,2019,9,17399,40,997,25,6,31.6,-68.4,other low,NA,120,0
17400,Jerry,2019,9,17400,35,999,25,12,31.8,-67.4,other low,NA,120,0
17401,Jerry,2019,9,17401,30,1000,25,18,32,-66.1,other low,NA,0,0
17402,Jerry,2019,9,17402,25,1001,26,0,32.3,-64.9,other low,NA,0,0
17403,Jerry,2019,9,17403,25,1003,26,6,32.9,-63.8,other low,NA,0,0
17404,Jerry,2019,9,17404,25,1005,26,12,33.6,-62.9,other low,NA,0,0
17405,Jerry,2019,9,17405,25,1005,26,18,34.1,-62.2,other low,NA,0,0
17406,Jerry,2019,9,17406,25,1006,27,0,34.6,-61.4,other low,NA,0,0
17407,Jerry,2019,9,17407,25,1006,27,6,35,-60.5,other low,NA,0,0
17408,Jerry,2019,9,17408,25,1006,27,12,35.3,-59.4,other low,NA,0,0
17409,Jerry,2019,9,17409,25,1006,27,18,35.3,-58.7,other low,NA,0,0
17410,Jerry,2019,9,17410,20,1007,28,0,35.1,-58.3,other low,NA,0,0
17411,Imelda,2019,9,17411,30,1008,17,12,28.3,-95.7,tropical depression,NA,0,0
17412,Imelda,2019,9,17412,35,1006,17,15,28.6,-95.5,tropical storm,NA,40,0
17413,Imelda,2019,9,17413,40,1003,17,17,28.9,-95.4,tropical storm,NA,40,0
17414,Imelda,2019,9,17414,40,1003,17,18,29,-95.4,tropical storm,NA,40,0
17415,Imelda,2019,9,17415,30,1007,18,0,29.5,-95.5,tropical depression,NA,0,0
17416,Imelda,2019,9,17416,30,1007,18,6,29.9,-95.6,tropical depression,NA,0,0
17417,Imelda,2019,9,17417,30,1007,18,12,30.4,-95.5,tropical depression,NA,0,0
17418,Imelda,2019,9,17418,30,1007,18,18,30.6,-95,tropical depression,NA,0,0
17419,Imelda,2019,9,17419,25,1009,19,0,31.1,-94.8,tropical depression,NA,0,0
17420,Karen,2019,9,17420,30,1007,22,0,11.5,-58.8,tropical depression,NA,0,0
17421,Karen,2019,9,17421,35,1007,22,6,11.8,-59.9,tropical storm,NA,110,0
17422,Karen,2019,9,17422,35,1007,22,12,12.1,-61.1,tropical storm,NA,90,0
17423,Karen,2019,9,17423,35,1007,22,18,12.5,-62.2,tropical storm,NA,90,0
17424,Karen,2019,9,17424,35,1007,23,0,13,-63.2,tropical storm,NA,90,0
17425,Karen,2019,9,17425,30,1007,23,6,13.7,-64.1,tropical depression,NA,0,0
17426,Karen,2019,9,17426,30,1007,23,12,14.4,-64.8,tropical depression,NA,0,0
17427,Karen,2019,9,17427,30,1007,23,18,15.1,-65.4,tropical depression,NA,0,0
17428,Karen,2019,9,17428,30,1007,24,0,15.7,-65.7,tropical depression,NA,0,0
17429,Karen,2019,9,17429,35,1006,24,6,16.4,-65.8,tropical storm,NA,70,0
17430,Karen,2019,9,17430,35,1006,24,12,17,-65.8,tropical storm,NA,70,0
17431,Karen,2019,9,17431,40,1004,24,18,17.7,-65.6,tropical storm,NA,70,0
17432,Karen,2019,9,17432,40,1004,24,22,18.1,-65.4,tropical storm,NA,70,0
17433,Karen,2019,9,17433,40,1004,24,23,18.3,-65.3,tropical storm,NA,70,0
17434,Karen,2019,9,17434,40,1003,25,0,18.5,-65.2,tropical storm,NA,70,0
17435,Karen,2019,9,17435,40,1003,25,6,19.7,-65,tropical storm,NA,60,0
17436,Karen,2019,9,17436,35,1004,25,12,21,-64.8,tropical storm,NA,60,0
17437,Karen,2019,9,17437,35,1004,25,18,22.3,-64.5,tropical storm,NA,50,0
17438,Karen,2019,9,17438,35,1004,26,0,23.6,-64.2,tropical storm,NA,50,0
17439,Karen,2019,9,17439,35,1004,26,6,24.8,-64,tropical storm,NA,50,0
17440,Karen,2019,9,17440,40,1004,26,12,25.9,-63.7,tropical storm,NA,100,0
17441,Karen,2019,9,17441,40,1005,26,18,26.9,-63.1,tropical storm,NA,100,0
17442,Karen,2019,9,17442,35,1005,27,0,27.7,-62.3,tropical storm,NA,50,0
17443,Karen,2019,9,17443,35,1005,27,6,28.3,-61.2,tropical storm,NA,50,0
17444,Karen,2019,9,17444,30,1006,27,12,28.8,-60,tropical depression,NA,0,0
17445,Lorenzo,2019,9,17445,25,1008,22,18,10.9,-18.8,other low,NA,0,0
17446,Lorenzo,2019,9,17446,30,1007,23,0,11,-20.4,tropical depression,NA,0,0
17447,Lorenzo,2019,9,17447,35,1007,23,6,11,-21.9,tropical storm,NA,20,0
17448,Lorenzo,2019,9,17448,40,1006,23,12,11.1,-23.3,tropical storm,NA,20,0
17449,Lorenzo,2019,9,17449,45,1004,23,18,11.2,-24.6,tropical storm,NA,50,0
17450,Lorenzo,2019,9,17450,50,1002,24,0,11.4,-25.9,tropical storm,NA,120,0
17451,Lorenzo,2019,9,17451,55,999,24,6,11.8,-27.2,tropical storm,NA,150,0
17452,Lorenzo,2019,9,17452,55,997,24,12,12.2,-28.7,tropical storm,NA,260,0
17453,Lorenzo,2019,9,17453,55,997,24,18,12.6,-30.2,tropical storm,NA,290,0
17454,Lorenzo,2019,9,17454,60,993,25,0,13,-31.6,tropical storm,NA,320,0
17455,Lorenzo,2019,9,17455,70,988,25,6,13.4,-33,hurricane,1,320,20
17456,Lorenzo,2019,9,17456,75,983,25,12,13.9,-34.5,hurricane,1,300,20
17457,Lorenzo,2019,9,17457,80,979,25,18,14.4,-36,hurricane,1,300,35
17458,Lorenzo,2019,9,17458,85,975,26,0,14.5,-37.5,hurricane,2,300,40
17459,Lorenzo,2019,9,17459,95,967,26,6,14.7,-38.8,hurricane,2,300,50
17460,Lorenzo,2019,9,17460,105,955,26,12,15.2,-39.8,hurricane,3,350,65
17461,Lorenzo,2019,9,17461,115,947,26,18,16,-40.6,hurricane,4,350,65
17462,Lorenzo,2019,9,17462,125,937,27,0,17.1,-41.2,hurricane,4,380,65
17463,Lorenzo,2019,9,17463,125,937,27,6,18.1,-41.9,hurricane,4,380,70
17464,Lorenzo,2019,9,17464,120,943,27,12,18.9,-42.7,hurricane,4,400,70
17465,Lorenzo,2019,9,17465,110,948,27,18,19.6,-43.5,hurricane,3,400,70
17466,Lorenzo,2019,9,17466,105,952,28,0,20.3,-44.2,hurricane,3,400,85
17467,Lorenzo,2019,9,17467,100,957,28,6,21.1,-44.6,hurricane,3,400,85
17468,Lorenzo,2019,9,17468,105,957,28,12,22,-44.9,hurricane,3,380,90
17469,Lorenzo,2019,9,17469,115,951,28,18,22.9,-45,hurricane,4,380,90
17470,Lorenzo,2019,9,17470,130,936,29,0,23.8,-45,hurricane,4,380,90
17471,Lorenzo,2019,9,17471,140,925,29,3,24.3,-45,hurricane,5,380,90
17472,Lorenzo,2019,9,17472,130,933,29,6,24.7,-45,hurricane,4,380,100
17473,Lorenzo,2019,9,17473,110,945,29,12,25.6,-44.8,hurricane,3,380,130
17474,Lorenzo,2019,9,17474,90,950,29,18,26.4,-44.4,hurricane,2,400,130
17475,Lorenzo,2019,9,17475,90,954,30,0,27.2,-44,hurricane,2,450,140
17476,Lorenzo,2019,9,17476,90,955,30,6,28.2,-43.6,hurricane,2,450,140
17477,Lorenzo,2019,9,17477,90,955,30,12,29.2,-43.2,hurricane,2,470,150
17478,Lorenzo,2019,9,17478,90,955,30,18,30.2,-42.7,hurricane,2,500,160
17479,Lorenzo,2019,10,17479,90,956,1,0,31.2,-41.9,hurricane,2,520,160
17480,Lorenzo,2019,10,17480,85,957,1,6,32.6,-40.7,hurricane,2,520,160
17481,Lorenzo,2019,10,17481,85,957,1,12,34.3,-39,hurricane,2,540,160
17482,Lorenzo,2019,10,17482,85,958,1,18,35.9,-36.8,hurricane,2,590,190
17483,Lorenzo,2019,10,17483,85,959,2,0,37.8,-34.4,hurricane,2,610,230
17484,Lorenzo,2019,10,17484,80,959,2,6,40.2,-31.4,hurricane,1,610,230
17485,Lorenzo,2019,10,17485,70,959,2,12,43,-28,extratropical,NA,610,90
17486,Lorenzo,2019,10,17486,65,960,2,18,45.9,-24.4,extratropical,NA,610,80
17487,Lorenzo,2019,10,17487,60,961,3,0,49.2,-21.5,extratropical,NA,650,0
17488,Lorenzo,2019,10,17488,60,962,3,6,52,-18.7,extratropical,NA,650,0
17489,Lorenzo,2019,10,17489,60,963,3,12,54.5,-15.7,extratropical,NA,650,0
17490,Lorenzo,2019,10,17490,60,966,3,18,55.8,-13.3,extratropical,NA,600,0
17491,Lorenzo,2019,10,17491,55,977,4,0,55.4,-10.5,extratropical,NA,580,0
17492,Lorenzo,2019,10,17492,50,985,4,6,54.5,-8.2,extratropical,NA,200,0
17493,Melissa,2019,10,17493,40,1009,8,18,35,-74.1,extratropical,NA,240,0
17494,Melissa,2019,10,17494,40,1009,9,0,36.1,-72.4,extratropical,NA,270,0
17495,Melissa,2019,10,17495,45,1008,9,6,37,-70.4,extratropical,NA,300,0
17496,Melissa,2019,10,17496,45,1007,9,12,37.7,-68.8,extratropical,NA,330,0
17497,Melissa,2019,10,17497,50,1006,9,18,38.4,-68.1,extratropical,NA,300,0
17498,Melissa,2019,10,17498,55,1004,10,0,38.9,-68.2,extratropical,NA,330,0
17499,Melissa,2019,10,17499,55,1002,10,6,38.9,-68.7,extratropical,NA,360,0
17500,Melissa,2019,10,17500,55,1000,10,12,38.6,-69.2,extratropical,NA,390,0
17501,Melissa,2019,10,17501,55,998,10,18,38,-69.2,extratropical,NA,420,0
17502,Melissa,2019,10,17502,55,996,11,0,37.9,-68.4,extratropical,NA,450,0
17503,Melissa,2019,10,17503,55,994,11,6,38.4,-68.7,subtropical storm,NA,480,0
17504,Melissa,2019,10,17504,50,995,11,12,38.6,-69.4,subtropical storm,NA,480,0
17505,Melissa,2019,10,17505,50,996,11,18,38.2,-69.7,subtropical storm,NA,450,0
17506,Melissa,2019,10,17506,50,997,12,0,37.8,-69.1,subtropical storm,NA,390,0
17507,Melissa,2019,10,17507,45,998,12,6,37.9,-68.4,subtropical storm,NA,330,0
17508,Melissa,2019,10,17508,45,998,12,12,38,-67.5,tropical storm,NA,270,0
17509,Melissa,2019,10,17509,45,998,12,18,38.2,-66.3,tropical storm,NA,120,0
17510,Melissa,2019,10,17510,45,998,13,0,38.6,-64.9,tropical storm,NA,90,0
17511,Melissa,2019,10,17511,40,999,13,6,39.1,-63.5,tropical storm,NA,60,0
17512,Melissa,2019,10,17512,40,1000,13,12,39.5,-61.7,tropical storm,NA,60,0
17513,Melissa,2019,10,17513,35,1001,13,18,39.7,-59.8,tropical storm,NA,60,0
17514,Melissa,2019,10,17514,35,1002,14,0,40,-57.9,tropical storm,NA,60,0
17515,Melissa,2019,10,17515,35,1003,14,6,40.5,-55.5,tropical storm,NA,60,0
17516,Melissa,2019,10,17516,35,1004,14,12,40.8,-52.9,extratropical,NA,90,0
17517,Melissa,2019,10,17517,35,1004,14,18,40.9,-49.8,extratropical,NA,90,0
17518,Fifteen,2019,10,17518,30,1006,14,12,12.6,-19.3,tropical depression,NA,0,0
17519,Fifteen,2019,10,17519,30,1006,14,18,13.3,-20,tropical depression,NA,0,0
17520,Fifteen,2019,10,17520,30,1006,15,0,14.2,-20.4,tropical depression,NA,0,0
17521,Fifteen,2019,10,17521,30,1006,15,6,15,-21,tropical depression,NA,0,0
17522,Fifteen,2019,10,17522,30,1006,15,12,15.7,-21.7,tropical depression,NA,0,0
17523,Fifteen,2019,10,17523,30,1007,15,18,16.3,-22.6,tropical depression,NA,0,0
17524,Fifteen,2019,10,17524,30,1009,16,0,17,-23.4,tropical depression,NA,0,0
17525,Fifteen,2019,10,17525,25,1009,16,6,17.6,-24.4,other low,NA,0,0
17526,Fifteen,2019,10,17526,25,1009,16,12,18.2,-25.4,other low,NA,0,0
17527,Fifteen,2019,10,17527,25,1009,16,18,18.7,-26.8,other low,NA,0,0
17528,Fifteen,2019,10,17528,25,1009,17,0,19.2,-28.3,other low,NA,0,0
17529,Fifteen,2019,10,17529,25,1009,17,6,19.5,-29.8,other low,NA,0,0
17530,Fifteen,2019,10,17530,25,1009,17,12,19.3,-31,other low,NA,0,0
17531,Nestor,2019,10,17531,35,1007,17,12,22.2,-95.7,disturbance,NA,60,0
17532,Nestor,2019,10,17532,35,1005,17,18,22.6,-95.2,disturbance,NA,100,0
17533,Nestor,2019,10,17533,40,1003,18,0,23.2,-94.5,disturbance,NA,100,0
17534,Nestor,2019,10,17534,45,1002,18,6,24.1,-93,disturbance,NA,100,0
17535,Nestor,2019,10,17535,50,1001,18,12,25.2,-91.2,disturbance,NA,150,0
17536,Nestor,2019,10,17536,50,1000,18,18,26.4,-89.4,tropical storm,NA,160,0
17537,Nestor,2019,10,17537,50,996,19,0,27.8,-87.8,tropical storm,NA,160,0
17538,Nestor,2019,10,17538,50,996,19,6,28.6,-87.1,tropical storm,NA,140,0
17539,Nestor,2019,10,17539,40,996,19,12,29.3,-86.4,extratropical,NA,140,0
17540,Nestor,2019,10,17540,40,999,19,18,30.2,-85.4,extratropical,NA,210,0
17541,Nestor,2019,10,17541,35,1000,20,0,31.2,-84.2,extratropical,NA,240,0
17542,Nestor,2019,10,17542,40,1002,20,6,33.1,-81.7,extratropical,NA,240,0
17543,Nestor,2019,10,17543,40,1002,20,12,35.1,-79.1,extratropical,NA,240,0
17544,Nestor,2019,10,17544,40,1002,20,18,37,-76.7,extratropical,NA,240,0
17545,Nestor,2019,10,17545,40,1001,21,0,37.5,-74.5,extratropical,NA,240,0
17546,Olga,2019,10,17546,35,1004,25,12,24.7,-94.8,tropical storm,NA,80,0
17547,Olga,2019,10,17547,40,998,25,18,25.9,-93.6,tropical storm,NA,80,0
17548,Olga,2019,10,17548,45,996,26,0,27,-92.5,extratropical,NA,140,0
17549,Olga,2019,10,17549,45,994,26,6,28.8,-91.2,extratropical,NA,140,0
17550,Olga,2019,10,17550,45,993,26,12,31.7,-90,extratropical,NA,140,0
17551,Olga,2019,10,17551,40,993,26,18,36.2,-89.3,extratropical,NA,140,0
17552,Olga,2019,10,17552,30,992,27,0,40.1,-88,extratropical,NA,0,0
17553,Olga,2019,10,17553,30,992,27,6,42.5,-87,extratropical,NA,0,0
17554,Olga,2019,10,17554,30,994,27,12,44.5,-84.7,extratropical,NA,0,0
17555,Olga,2019,10,17555,30,998,27,18,46,-80.3,extratropical,NA,0,0
17556,Pablo,2019,10,17556,40,1000,23,18,40,-38.3,extratropical,NA,120,0
17557,Pablo,2019,10,17557,50,998,24,0,40.2,-38.4,extratropical,NA,240,0
17558,Pablo,2019,10,17558,50,995,24,6,39,-39.9,extratropical,NA,270,0
17559,Pablo,2019,10,17559,50,990,24,12,36.9,-39.3,extratropical,NA,390,0
17560,Pablo,2019,10,17560,45,988,24,18,35.8,-36.9,extratropical,NA,60,0
17561,Pablo,2019,10,17561,45,988,25,0,35.9,-35.1,subtropical storm,NA,60,0
17562,Pablo,2019,10,17562,45,988,25,6,36.3,-34,subtropical storm,NA,60,0
17563,Pablo,2019,10,17563,40,989,25,12,36.4,-33.2,subtropical storm,NA,20,0
17564,Pablo,2019,10,17564,40,990,25,18,35.9,-32.7,tropical storm,NA,20,0
17565,Pablo,2019,10,17565,40,990,26,0,35.5,-31.8,tropical storm,NA,30,0
17566,Pablo,2019,10,17566,40,990,26,6,35.2,-30.7,tropical storm,NA,60,0
17567,Pablo,2019,10,17567,45,989,26,12,35.1,-29.1,tropical storm,NA,60,0
17568,Pablo,2019,10,17568,50,987,26,18,35.6,-26.6,tropical storm,NA,60,0
17569,Pablo,2019,10,17569,55,985,27,0,37,-23.8,tropical storm,NA,90,0
17570,Pablo,2019,10,17570,60,983,27,6,39.5,-20.7,tropical storm,NA,90,0
17571,Pablo,2019,10,17571,65,980,27,12,41.9,-18.8,hurricane,1,90,10
17572,Pablo,2019,10,17572,70,977,27,18,44.1,-17.3,hurricane,1,90,10
17573,Pablo,2019,10,17573,60,982,28,0,45.5,-17,tropical storm,NA,70,0
17574,Pablo,2019,10,17574,45,990,28,6,46.3,-17.6,tropical storm,NA,60,0
17575,Pablo,2019,10,17575,35,995,28,12,46.5,-17.9,extratropical,NA,50,0
17576,Pablo,2019,10,17576,35,995,28,18,46.6,-17.6,extratropical,NA,50,0
17577,Pablo,2019,10,17577,30,995,29,0,46.8,-16.4,extratropical,NA,0,0
17578,Sebastien,2019,11,17578,35,1006,19,6,19.4,-58.1,tropical storm,NA,90,0
17579,Sebastien,2019,11,17579,40,1004,19,12,19.9,-58.5,tropical storm,NA,120,0
17580,Sebastien,2019,11,17580,40,1004,19,18,20.3,-59.4,tropical storm,NA,140,0
17581,Sebastien,2019,11,17581,40,1002,20,0,20.4,-60.3,tropical storm,NA,140,0
17582,Sebastien,2019,11,17582,45,1000,20,6,20.5,-61,tropical storm,NA,140,0
17583,Sebastien,2019,11,17583,45,999,20,12,20.8,-61.7,tropical storm,NA,140,0
17584,Sebastien,2019,11,17584,45,999,20,18,21.3,-61.7,tropical storm,NA,140,0
17585,Sebastien,2019,11,17585,50,996,21,0,21.9,-61.7,tropical storm,NA,140,0
17586,Sebastien,2019,11,17586,50,996,21,6,22.4,-61.4,tropical storm,NA,140,0
17587,Sebastien,2019,11,17587,50,996,21,12,22.9,-60.9,tropical storm,NA,140,0
17588,Sebastien,2019,11,17588,50,996,21,18,23.5,-60.1,tropical storm,NA,140,0
17589,Sebastien,2019,11,17589,50,996,22,0,24.2,-58.8,tropical storm,NA,220,0
17590,Sebastien,2019,11,17590,50,996,22,6,24.5,-57.3,tropical storm,NA,200,0
17591,Sebastien,2019,11,17591,50,996,22,12,25,-55.8,tropical storm,NA,190,0
17592,Sebastien,2019,11,17592,55,994,22,18,25.8,-54.4,tropical storm,NA,190,0
17593,Sebastien,2019,11,17593,60,991,23,0,26.7,-52.6,tropical storm,NA,190,0
17594,Sebastien,2019,11,17594,60,991,23,6,28.1,-50.5,tropical storm,NA,190,0
17595,Sebastien,2019,11,17595,55,994,23,12,29.6,-48.4,tropical storm,NA,170,0
17596,Sebastien,2019,11,17596,55,994,23,18,31.5,-46.4,tropical storm,NA,140,0
17597,Sebastien,2019,11,17597,55,994,24,0,33.5,-44.4,tropical storm,NA,140,0
17598,Sebastien,2019,11,17598,55,994,24,6,35.2,-41.7,tropical storm,NA,160,0
17599,Sebastien,2019,11,17599,55,994,24,12,36.6,-38.5,tropical storm,NA,210,0
17600,Sebastien,2019,11,17600,55,994,24,18,38.2,-34.7,tropical storm,NA,260,0
17601,Sebastien,2019,11,17601,55,992,25,0,40,-30.9,extratropical,NA,310,0
17602,Sebastien,2019,11,17602,60,988,25,6,41.9,-26.7,extratropical,NA,330,0
17603,Sebastien,2019,11,17603,60,982,25,12,44,-22,extratropical,NA,350,0
17604,Sebastien,2019,11,17604,60,978,25,18,46.4,-16.3,extratropical,NA,320,0
17605,Sebastien,2019,11,17605,55,974,26,0,48.8,-12.2,extratropical,NA,300,0
17606,Sebastien,2019,11,17606,50,972,26,6,51.3,-9.3,extratropical,NA,310,0
17607,Sebastien,2019,11,17607,45,970,26,12,52.2,-9.3,extratropical,NA,330,0
17608,Sebastien,2019,11,17608,40,972,26,18,52.2,-8.9,extratropical,NA,330,0
17609,Sebastien,2019,11,17609,40,974,27,0,51.8,-8.2,extratropical,NA,210,0
17610,Sebastien,2019,11,17610,40,976,27,6,51.4,-6,extratropical,NA,180,0
17611,Sebastien,2019,11,17611,40,980,27,12,51.3,-2.1,extratropical,NA,120,0
17612,Arthur,2020,5,17612,30,1008,16,18,28,-78.7,tropical depression,NA,0,0
17613,Arthur,2020,5,17613,35,1006,17,0,28.9,-78,tropical storm,NA,70,0
17614,Arthur,2020,5,17614,35,1004,17,6,29.6,-77.6,tropical storm,NA,70,0
17615,Arthur,2020,5,17615,35,1003,17,12,30.3,-77.5,tropical storm,NA,90,0
17616,Arthur,2020,5,17616,40,1003,17,18,31,-77.3,tropical storm,NA,90,0
17617,Arthur,2020,5,17617,40,1003,18,0,31.9,-77,tropical storm,NA,90,0
17618,Arthur,2020,5,17618,40,1002,18,6,33.1,-76.7,tropical storm,NA,90,0
17619,Arthur,2020,5,17619,45,1000,18,12,34.4,-75.9,tropical storm,NA,110,0
17620,Arthur,2020,5,17620,45,993,18,18,35.5,-74.7,tropical storm,NA,140,0
17621,Arthur,2020,5,17621,50,991,19,0,36.2,-73.1,tropical storm,NA,200,0
17622,Arthur,2020,5,17622,50,990,19,6,36.8,-71.4,tropical storm,NA,310,0
17623,Arthur,2020,5,17623,55,989,19,12,37,-69.5,extratropical,NA,400,0
17624,Arthur,2020,5,17624,50,991,19,18,36.9,-67.8,extratropical,NA,400,0
17625,Arthur,2020,5,17625,50,993,20,0,36.2,-66.8,extratropical,NA,330,0
17626,Arthur,2020,5,17626,50,997,20,6,35.5,-66,extratropical,NA,290,0
17627,Arthur,2020,5,17627,50,1002,20,12,34.6,-65.6,extratropical,NA,290,0
